ticker,exchange,assetType,priceCurrency,startDate,endDate
BBAR,,Stock,USD,,
BBAR1,NASDAQ,Stock,USD,,
BBATX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBAVF,PINK,Stock,USD,2007-07-25,2021-05-10
BBAVY,PINK,Stock,USD,2009-11-05,2021-05-10
BBAX,BATS,ETF,USD,2018-08-08,2021-05-10
BBBB,NASDAQ,Stock,USD,,
BBBBX,NMFQS,Mutual Fund,USD,,
BBBI,PINK,Stock,USD,2006-12-01,2017-06-12
BBBIX,NMFQS,Mutual Fund,USD,2000-07-20,2021-05-07
BBBK,PINK,Stock,USD,2001-01-02,2021-05-10
BBBMF,PINK,Stock,USD,2016-12-16,2021-05-10
BBBMX,NMFQS,Mutual Fund,USD,2000-07-20,2021-05-07
BBBSF,OTCGREY,Stock,USD,2004-09-09,2020-09-23
BBBTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBBXF,OTCQB,Stock,USD,2011-07-15,2021-05-10
BBBXF,OTCGREY,Stock,USD,2014-05-27,2019-01-22
BBBY,NASDAQ,Stock,USD,1992-06-05,2021-05-10
BBC,NYSE ARCA,ETF,USD,2014-12-17,2021-05-10
BBC-A,NYSE,Stock,USD,,
BBCA,BATS,ETF,USD,2018-08-08,2021-05-10
BBCA1,,Stock,USD,,
BBCN,NASDAQ,Stock,USD,,
BBCP,NASDAQ,Stock,USD,2017-08-21,2021-05-10
BBCPW,PINK,Stock,USD,2017-08-21,2021-05-10
BBCPX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
BBCTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBCZ,NYSE,Stock,USD,,
BBD,NYSE,Stock,USD,2001-11-23,2021-05-10
BBDA,OTCCE,Stock,USD,2017-09-19,2021-05-10
BBDC,NYSE,Stock,USD,2018-08-03,2021-05-10
BBDC1,NASDAQ,Stock,USD,,
BBDO,NYSE,Stock,USD,2012-03-13,2021-05-10
BBDTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBEDF,PINK,Stock,USD,2018-07-17,2021-05-10
BBEDY,OTCGREY,Stock,USD,,
BBEP,NASDAQ,Stock,USD,,
BBEPP,NASDAQ,Stock,USD,2014-05-15,2016-06-01
BBEPQ,OTCMKTS,Stock,USD,2016-01-04,2018-04-06
BBETX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBEU,BATS,ETF,USD,2018-06-18,2021-05-10
BBF,NYSE,ETF,USD,2001-07-27,2021-04-09
BBFIX,NMFQS,Mutual Fund,USD,2007-05-03,2021-05-07
BBFTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBG,NYSE,Stock,USD,2004-12-10,2018-03-19
BBGI,NASDAQ,Stock,USD,2000-02-11,2021-05-10
BBGLX,NMFQS,Mutual Fund,USD,2015-04-29,2021-05-07
BBGNX,NMFQS,Mutual Fund,USD,2013-04-04,2021-05-07
BBGPX,NMFQS,Mutual Fund,USD,2002-12-20,2021-05-07
BBGRX,NMFQS,Mutual Fund,USD,2013-04-04,2021-05-07
BBGSX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
BBGTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBGVX,NMFQS,Mutual Fund,USD,1996-06-20,2021-05-07
BBH,NASDAQ,ETF,USD,1999-11-23,2021-05-10
BBHEX,NMFQS,Mutual Fund,USD,1997-06-06,2017-08-11
BBHF,NASDAQ,Stock,USD,,
BBHLX,NMFQS,Mutual Fund,USD,1995-04-03,2021-05-07
BBHTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBI,NASDAQ,Stock,USD,1993-03-15,2021-05-10
BBIEX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
BBIG,NASDAQ,Stock,USD,2018-05-03,2021-05-10
BBIIX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
BBIM,PINK,Stock,USD,2009-09-15,2017-07-14
BBIN,BATS,ETF,USD,2019-12-05,2021-05-10
BBINX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
BBIO,NASDAQ,Stock,USD,2019-06-27,2021-05-10
BBISX,NMFQS,Mutual Fund,USD,1996-06-20,2021-05-07
BBITX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBIXF,PINK,Stock,USD,2019-07-30,2021-05-10
BBJP,BATS,ETF,USD,2018-06-18,2021-05-10
BBJTX,NMFQS,Mutual Fund,USD,2014-02-24,2017-04-10
BBK,NYSE,ETF,USD,2002-04-26,2021-03-05
BBKCF,OTCQX,Stock,USD,2017-12-12,2021-05-10
BBKTX,NMFQS,Mutual Fund,USD,2015-03-27,2017-04-10
BBL,NYSE,Stock,USD,2003-06-25,2021-05-10
BBLC,OTCCE,Stock,USD,2006-12-01,2021-05-10
BBLG,PINK,Stock,USD,2016-03-31,2021-05-10
BBLGD,OTCBB,Stock,USD,2016-03-31,2018-08-17
BBLIX,NMFQS,Mutual Fund,USD,2019-09-12,2021-05-07
BBLKF,PINK,Stock,USD,2008-06-18,2021-05-10
BBLR,PINK,Stock,USD,2017-09-22,2021-05-10
BBLRX,NMFQS,Mutual Fund,USD,2019-09-12,2021-05-07
BBLS,PINK,Stock,USD,2008-01-23,2021-05-10
BBLU,NASDAQ,Stock,USD,,
BBLUQ,NASDAQ,Stock,USD,2016-01-04,2016-08-02
BBMC,NYSE ARCA,ETF,USD,2020-04-15,2021-05-10
BBME,PINK,Stock,USD,2007-06-06,2021-05-10
BBMGX,NMFQS,Mutual Fund,USD,2000-01-03,2017-05-26
BBMPY,PINK,Stock,USD,2020-11-02,2021-05-10
BBMUX,NMFQS,Mutual Fund,USD,2015-09-21,2021-05-07
BBMXX,NMFQS,Mutual Fund,USD,,
BBN,NYSE,ETF,USD,2010-08-30,2021-05-10
BBNCX,NMFQS,Mutual Fund,USD,2012-02-01,2021-05-07
BBND,NASDAQ,Stock,USD,,
BBNIX,NMFQS,Mutual Fund,USD,2018-06-28,2021-05-07
BBNK,NASDAQ,Stock,USD,2003-01-27,2015-06-30
BBNNX,NMFQS,Mutual Fund,USD,,
BBNTX,NMFQS,Mutual Fund,USD,1996-06-20,2021-05-07
BBOX,NASDAQ,Stock,USD,1992-12-17,2019-01-07
BBP,NYSE ARCA,ETF,USD,2014-12-17,2021-05-10
BBPPQ,PINK,Stock,USD,2016-05-25,2018-04-05
BBQ,NASDAQ,Stock,USD,1996-11-04,2021-05-10
BBQZ,NASDAQ,Stock,USD,,
BBR,,Stock,USD,,
BBRC,NYSE ARCA,ETF,USD,2012-08-17,2019-06-14
BBRC1,NASDAQ,Stock,USD,,
BBRD,PINK,Stock,USD,2014-10-27,2017-10-03
BBRDD,PINK,Stock,USD,2017-10-04,2017-10-30
BBRE,BATS,ETF,USD,2018-06-18,2021-05-10
BBRG,NASDAQ,Stock,USD,2010-10-21,2018-05-25
BBRRF,OTCQB,Stock,USD,2013-03-15,2021-05-10
BBRW,PINK,Stock,USD,2017-09-22,2021-05-10
BBRYF,PINK,Stock,USD,2007-07-13,2021-05-10
BBSA,BATS,ETF,USD,2019-03-13,2021-05-10
BBSC,NYSE ARCA,ETF,USD,2020-11-17,2021-05-10
BBSCX,NMFQS,Mutual Fund,USD,2012-02-01,2021-05-07
BBSEY,PINK,Stock,USD,2014-03-31,2021-05-10
BBSGX,NMFQS,Mutual Fund,USD,1996-06-20,2021-05-07
BBSI,NASDAQ,Stock,USD,1993-06-14,2021-05-10
BBSOX,NMFQS,Mutual Fund,USD,2013-01-02,2021-05-07
BBSPY,PINK,Stock,USD,2013-11-08,2018-01-08
BBSRF,OTCQB,Stock,USD,2017-11-03,2021-05-10
BBSTX,NMFQS,Mutual Fund,USD,,
BBSW,NASDAQ,Stock,USD,,
BBSXX,NMFQS,Mutual Fund,USD,,
BBT-P-D,NYSE,Stock,USD,2012-04-27,2019-08-30
BBT-P-D-CL,NYSE,Stock,USD,2019-08-02,2019-08-30
BBT-P-E,NYSE,Stock,USD,2012-07-26,2019-08-30
BBT-P-E-CL,NYSE,Stock,USD,2019-08-02,2019-08-30
BBTBX,NMFQS,Mutual Fund,USD,2013-10-30,2021-05-07
BBTEX,NMFQS,Mutual Fund,USD,1998-10-30,2019-10-22
BBTGX,NMFQS,Mutual Fund,USD,1992-10-09,2021-05-07
BBTRX,NMFQS,Mutual Fund,USD,2011-03-28,2019-10-22
BBTVF,OTCQX,Stock,USD,2020-12-18,2021-05-10
BBU,NYSE,Stock,USD,2016-06-17,2021-05-10
BBU-W,NYSE,Stock,USD,,
BBUCQ,PINK,Stock,USD,2017-10-10,2021-05-10
BBUS,BATS,ETF,USD,2019-03-13,2021-05-10
BBVA,NYSE,Stock,USD,1988-12-15,2021-05-10
BBVKF,PINK,Stock,USD,,
BBVKF,OTCMKTS,Stock,USD,2004-03-10,2018-06-14
BBVLX,NMFQS,Mutual Fund,USD,2015-04-29,2021-05-07
BBVSX,NMFQS,Mutual Fund,USD,2015-04-29,2021-05-07
BBVXF,PINK,Stock,USD,2007-07-16,2021-05-10
BBW,NYSE,Stock,USD,2004-10-28,2021-05-10
BBX1,,Stock,USD,,
BBXIA,OTCQX,Stock,USD,2020-10-01,2021-05-10
BBXIB,PINK,Stock,USD,2020-10-05,2021-05-10
BBXMF,PINK,Stock,USD,,
BBXT,OTCMKTS,Stock,USD,2016-01-04,2017-07-12
BBXTB,OTCQX,Stock,USD,2020-07-22,2020-07-22
BBY,NYSE,Stock,USD,1985-04-19,2021-05-10
BBYLF,PINK,Stock,USD,2020-08-18,2021-05-10
BBYTF,PINK,Stock,USD,,
BBZKF,OTCMKTS,Stock,USD,2015-10-19,2017-12-12
BC,NYSE,Stock,USD,1981-12-31,2021-05-10
BC-P-A,NYSE,Stock,USD,2018-10-08,2021-05-10
BC-P-B,NYSE,Stock,USD,2018-12-06,2021-05-10
BC-P-C,NYSE,Stock,USD,2019-03-08,2021-05-10
BCA,NYSE,Stock,USD,,
BCAB,NASDAQ,Stock,USD,2020-12-16,2021-05-10
BCAC,NASDAQ,Stock,USD,2021-02-22,2021-05-10
BCACR,NASDAQ,Stock,USD,2017-07-18,2019-05-14
BCACU,NASDAQ,Stock,USD,2021-01-29,2021-05-10
BCACU,NASDAQ,Stock,USD,2017-06-20,2019-05-14
BCACW,NASDAQ,Stock,USD,2017-07-18,2021-05-10
BCAIX,NMFQS,Mutual Fund,USD,2010-12-29,2021-05-07
BCAKX,NMFQS,Mutual Fund,USD,2019-12-19,2021-05-07
BCAL,PINK,Stock,USD,2015-12-22,2021-05-10
BCAM,,Stock,USD,,
BCAMX,NMFQS,Mutual Fund,USD,2012-04-30,2021-05-07
BCANX,NMFQS,Mutual Fund,USD,2019-12-19,2021-05-07
BCAP,PINK,Stock,USD,2011-12-16,2021-05-10
BCAPX,NMFQS,Mutual Fund,USD,2006-12-29,2021-05-07
BCAR,NASDAQ,Stock,USD,2012-03-07,2015-08-03
BCAS,,Stock,USD,,
BCAT,NYSE,Stock,USD,2020-09-25,2021-05-10
BCAUF,PINK,Stock,USD,2007-07-27,2021-05-10
BCAUY,PINK,Stock,USD,2011-06-21,2021-05-10
BCAXX,NMFQS,Mutual Fund,USD,,
BCBAX,NMFQS,Mutual Fund,USD,1996-01-31,2021-05-07
BCBCX,NMFQS,Mutual Fund,USD,1997-02-28,2021-05-07
BCBDX,NMFQS,Mutual Fund,USD,2008-04-08,2021-05-07
BCBF,PINK,Stock,USD,2005-10-28,2021-05-10
BCBHF,PINK,Stock,USD,2007-07-13,2021-05-10
BCBP,NASDAQ,Stock,USD,2003-10-15,2021-05-10
BCBRX,NMFQS,Mutual Fund,USD,2006-10-02,2021-05-07
BCBXX,NMFQS,Mutual Fund,USD,,
BCC,NYSE,Stock,USD,2013-02-06,2021-05-10
BCCAGX,NMFQS,Mutual Fund,USD,,
BCCAHX,NMFQS,Mutual Fund,USD,,
BCCAKX,NMFQS,Mutual Fund,USD,,
BCCALX,NMFQS,Mutual Fund,USD,,
BCCAMX,NMFQS,Mutual Fund,USD,,
BCCANX,NMFQS,Mutual Fund,USD,,
BCCAOX,NMFQS,Mutual Fund,USD,,
BCCAPX,NMFQS,Mutual Fund,USD,,
BCCAX,NMFQS,Mutual Fund,USD,2015-01-02,2020-12-10
BCCCF,PINK,Stock,USD,2018-02-23,2021-05-10
BCCCX,NMFQS,Mutual Fund,USD,2001-01-31,2021-01-26
BCCEF,PINK,Stock,USD,2012-03-02,2021-05-10
BCCHX,NMFQS,Mutual Fund,USD,2011-04-29,2019-12-30
BCCI,PINK,Stock,USD,2016-01-04,2021-05-10
BCCLF,PINK,Stock,USD,2017-02-09,2021-05-10
BCCMY,OTCGREY,Stock,USD,2018-03-14,2021-05-10
BCCPX,NMFQS,Mutual Fund,USD,2006-12-26,2021-05-07
BCCVY,OTCGREY,Stock,USD,,
BCCXX,NMFQS,Mutual Fund,USD,,
BCD,NYSE ARCA,ETF,USD,2017-03-31,2021-05-10
BCDA,NASDAQ,Stock,USD,2008-03-14,2021-05-10
BCDAD,OTCBB,Stock,USD,2017-11-03,2017-11-29
BCDAW,NASDAQ,Stock,USD,2019-08-02,2021-05-10
BCDI,OTCCE,Stock,USD,2009-06-25,2021-05-10
BCDMF,PINK,Stock,USD,2016-03-21,2021-05-10
BCDRF,PINK,Stock,USD,2008-10-27,2021-05-10
BCDS,PINK,Stock,USD,2016-01-04,2021-05-10
BCDS,NASDAQ,Stock,USD,,
BCDTY,OTCGREY,Stock,USD,,
BCE,NYSE,Stock,USD,1982-11-15,2021-05-10
BCEDX,NMFQS,Mutual Fund,USD,2008-02-04,2021-05-07
BCEFF,PINK,Stock,USD,2018-05-04,2021-05-10
BCEGX,NMFQS,Mutual Fund,USD,2004-06-30,2021-05-07
BCEI,NYSE,Stock,USD,2011-12-15,2021-05-10
BCEKF,OTCQX,Stock,USD,2007-06-07,2021-05-10
BCEL,NASDAQ,Stock,USD,2019-06-20,2021-05-10
BCEPF,PINK,Stock,USD,2020-07-07,2021-05-10
BCEXF,PINK,Stock,USD,2020-10-27,2021-05-10
BCEXF,OTCBB,Stock,USD,2015-05-14,2018-05-04
BCF,NYSE,Stock,USD,2006-09-27,2014-12-10
BCF1,,Stock,USD,,
BCFAX,NMFQS,Mutual Fund,USD,2013-01-02,2017-12-29
BCFIX,NMFQS,Mutual Fund,USD,2012-02-03,2017-12-29
BCFN,,Stock,USD,,
BCGAX,NMFQS,Mutual Fund,USD,1998-01-29,2021-01-26
BCGBX,NMFQS,Mutual Fund,USD,2000-01-03,2017-05-26
BCGCX,NMFQS,Mutual Fund,USD,2001-01-31,2021-01-26
BCGDX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
BCGFX,NMFQS,Mutual Fund,USD,,
BCGI,NASDAQ,Stock,USD,,
BCGOD,OTCMKTS,Stock,USD,2018-03-12,2018-04-23
BCGOF,OTCGREY,Stock,USD,2016-08-05,2021-05-10
BCGPX,NMFQS,Mutual Fund,USD,2006-12-26,2021-05-07
BCGTX,NMFQS,Mutual Fund,USD,1997-09-30,2021-01-26
BCGVY,EXPM,Stock,USD,,
BCH,NYSE,Stock,USD,2002-01-08,2021-05-10
BCHEY,PINK,Stock,USD,2012-12-05,2021-05-10
BCHFP,OTCGREY,Stock,USD,2019-08-29,2021-05-10
BCHG,OTCQX,Stock,USD,2020-08-18,2021-05-10
BCHHF,OTCGREY,Stock,USD,2016-03-15,2021-05-10
BCHIX,NMFQS,Mutual Fund,USD,2010-03-01,2021-05-07
BCHNF,OTCGREY,ETF,USD,,
BCHP,NYSE ARCA,ETF,USD,2014-04-23,2015-10-30
BCHTX,NMFQS,Mutual Fund,USD,1996-06-20,2018-01-26
BCHXX,NMFQS,Mutual Fund,USD,,
BCHYX,NMFQS,Mutual Fund,USD,1996-06-20,2021-05-07
BCI,NYSE ARCA,ETF,USD,2017-03-31,2021-05-10
BCIAX,NMFQS,Mutual Fund,USD,2010-03-01,2021-05-07
BCIBX,NMFQS,Mutual Fund,USD,1996-03-18,2015-04-07
BCICF,NYSE,Stock,USD,,
BCICU,NYSE,Stock,USD,,
BCICX,NMFQS,Mutual Fund,USD,2008-04-08,2021-05-07
BCIFX,NMFQS,Mutual Fund,USD,2001-12-31,2021-05-07
BCII,PINK,Stock,USD,2018-01-10,2021-05-10
BCII1,NASDAQ,Stock,USD,,
BCIIX,NMFQS,Mutual Fund,USD,1999-05-28,2021-05-07
BCINF,PINK,Stock,USD,,
BCIS,NASDAQ,Stock,USD,,
BCISX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
BCITX,NMFQS,Mutual Fund,USD,1983-11-15,2021-05-07
BCIYX,NMFQS,Mutual Fund,USD,2010-03-01,2021-05-07
BCKIF,PINK,Stock,USD,2007-12-03,2021-05-10
BCKIY,PINK,Stock,USD,2017-09-20,2021-05-10
BCKMF,OTCGREY,Stock,USD,2012-06-05,2021-05-10
BCL1,NYSE,Stock,USD,,
BCLE,PINK,Stock,USD,2017-09-20,2021-05-10
BCLI,NASDAQ,Stock,USD,2003-08-28,2021-05-10
BCLIX,NMFQS,Mutual Fund,USD,2010-03-01,2017-10-20
BCLMF,PINK,Stock,USD,2018-06-26,2021-05-10
BCLPX,NMFQS,Mutual Fund,USD,2007-12-20,2021-05-07
BCLSX,NMFQS,Mutual Fund,USD,2013-01-02,2016-11-29
BCLTX,NMFQS,Mutual Fund,USD,1996-06-20,2017-10-20
BCLYF,PINK,Stock,USD,2007-07-16,2021-05-10
BCM,NYSE ARCA,ETF,USD,2011-04-21,2021-05-10
BCMAX,NMFQS,Mutual Fund,USD,1998-01-29,2021-01-26
BCMBX,NMFQS,Mutual Fund,USD,2000-01-03,2017-05-26
BCMCX,NMFQS,Mutual Fund,USD,2001-01-31,2021-01-26
BCMIX,NMFQS,Mutual Fund,USD,2011-12-15,2021-05-07
BCMKF,PINK,Stock,USD,2019-05-30,2021-05-10
BCML,NASDAQ,Stock,USD,2004-08-09,2021-05-10
BCMPX,NMFQS,Mutual Fund,USD,2006-12-26,2021-05-07
BCMRF,PINK,Stock,USD,2010-12-06,2021-05-10
BCMSX,NMFQS,Mutual Fund,USD,2002-09-30,2021-05-07
BCMTX,NMFQS,Mutual Fund,USD,1997-09-30,2021-01-26
BCMXX,NMFQS,Mutual Fund,USD,,
BCMXY,PINK,Stock,USD,2010-01-20,2021-05-10
BCNA,NASDAQ,ETF,USD,2018-06-20,2019-10-22
BCNAF,PINK,Stock,USD,2007-11-19,2021-05-10
BCNAY,PINK,Stock,USD,2017-10-03,2021-05-10
BCND,PINK,Stock,USD,2017-09-20,2021-05-10
BCNLF,OTCMKTS,Stock,USD,2017-10-12,2019-04-18
BCNN,PINK,Stock,USD,2011-02-23,2021-05-10
BCNTF,PINK,Stock,USD,2018-02-01,2018-02-08
BCO,NYSE,Stock,USD,1996-01-03,2021-05-10
BCOHY,EXPM,Stock,USD,,
BCOIX,NMFQS,Mutual Fund,USD,2000-09-29,2021-05-07
BCOLF,PINK,Stock,USD,2020-09-04,2021-05-10
BCOMF,NASDAQ,Stock,USD,2007-11-01,2020-11-16
BCOMF,PINK,Stock,USD,2020-11-17,2021-05-10
BCONQ,NASDAQ,Stock,USD,2011-11-10,2016-07-19
BCOR,NASDAQ,Stock,USD,1998-12-15,2021-05-10
BCOSF,OTCGREY,Stock,USD,,
BCOSX,NMFQS,Mutual Fund,USD,2000-09-29,2021-05-07
BCOV,NASDAQ,Stock,USD,2012-02-17,2021-05-10
BCOW,NASDAQ,Stock,USD,2019-01-09,2021-05-10
BCPAAX,NMFQS,Mutual Fund,USD,,
BCPABX,NMFQS,Mutual Fund,USD,,
BCPAEX,NMFQS,Mutual Fund,USD,,
BCPAFX,NMFQS,Mutual Fund,USD,,
BCPAGX,NMFQS,Mutual Fund,USD,,
BCPAHX,NMFQS,Mutual Fund,USD,,
BCPAIX,NMFQS,Mutual Fund,USD,,
BCPAX,NMFQS,Mutual Fund,USD,2014-01-02,2021-05-07
BCPC,NASDAQ,Stock,USD,1986-06-03,2021-05-10
BCPEX,NMFQS,Mutual Fund,USD,2009-01-02,2016-11-30
BCPGF,OTCMKTS,Stock,USD,2017-06-15,2018-07-06
BCPIX,NMFQS,Mutual Fund,USD,2007-12-31,2021-05-07
BCPRX,NMFQS,Mutual Fund,USD,2018-02-16,2021-05-07
BCPUQ,NYSE,Stock,USD,,
BCR,NYSE,Stock,USD,1983-04-06,2017-12-29
BCRAX,NMFQS,Mutual Fund,USD,2012-04-30,2021-05-07
BCRCX,NMFQS,Mutual Fund,USD,2012-04-30,2021-05-07
BCRD,PINK,Stock,USD,2012-07-23,2021-05-10
BCREX,NMFQS,Mutual Fund,USD,2013-01-02,2021-05-07
BCRH,NYSE,Stock,USD,2013-11-06,2020-03-30
BCRHF,PINK,Stock,USD,2020-03-31,2021-05-10
BCRIX,NMFQS,Mutual Fund,USD,2011-02-28,2021-05-07
BCRKX,NMFQS,Mutual Fund,USD,2017-01-03,2021-05-07
BCRMF,OTCBB,Stock,USD,2013-09-16,2018-03-23
BCRX,NASDAQ,Stock,USD,1994-03-04,2021-05-10
BCS,NYSE,Stock,USD,1986-09-10,2021-05-10
BCS-22A,NYSE,Stock,USD,,
BCS-26B,NYSE,Stock,USD,,
BCS-P,,Stock,USD,,
BCS-P-D,NYSE,Stock,USD,2014-09-22,2018-12-14
BCS-P-D-CL,NYSE,Stock,USD,2018-10-24,2018-12-14
BCSAX,NMFQS,Mutual Fund,USD,2011-10-04,2021-05-07
BCSB,NASDAQ,Stock,USD,2008-05-14,2014-02-11
BCSCX,NMFQS,Mutual Fund,USD,2011-10-04,2021-05-07
BCSF,NYSE,Stock,USD,2018-11-15,2021-05-10
BCSF-R,NYSE,Stock,USD,2020-05-11,2020-06-04
BCSFRT-WI,NYSE,Stock,USD,,
BCSFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
BCSI,NASDAQ,Stock,USD,,
BCSIX,NMFQS,Mutual Fund,USD,1992-07-23,2021-05-07
BCSKX,NMFQS,Mutual Fund,USD,2018-01-29,2021-05-07
BCSO,PINK,Stock,USD,2017-10-19,2021-05-10
BCSSX,NMFQS,Mutual Fund,USD,2011-12-15,2021-05-07
BCST,NASDAQ,Stock,USD,,
BCST1,NASDAQ,Stock,USD,,
BCSVX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
BCTAU,NASDAQ,Stock,USD,,
BCTCF,PINK,Stock,USD,,
BCTF,OTCQB,Stock,USD,2016-10-12,2021-05-10
BCTG,NASDAQ,Stock,USD,2020-09-03,2021-05-10
BCTI,NASDAQ,Stock,USD,,
BCTIX,NMFQS,Mutual Fund,USD,2010-03-01,2021-05-07
BCTX,NASDAQ,Stock,USD,2021-02-24,2021-05-10
BCTX,OTCQB,Stock,USD,2010-10-28,2021-02-24
BCTXW,NASDAQ,Stock,USD,2021-02-24,2021-05-10
BCTXX,NMFQS,Mutual Fund,USD,,
BCU,,Stock,USD,,
BCUCF,OTCGREY,Stock,USD,2012-06-07,2021-05-10
BCUCY,PINK,Stock,USD,2017-09-22,2021-05-10
BCUFF,OTCGREY,Stock,USD,2017-09-26,2021-05-10
BCV,NYSE MKT,ETF,USD,1984-09-07,2021-05-10
BCV-P-A,NYSE MKT,Stock,USD,2016-08-05,2021-05-10
BCV-R,AMEX,Stock,USD,,
BCV-R-W,AMEX,Stock,USD,,
BCVAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCVCX,NMFQS,Mutual Fund,USD,2001-01-31,2021-05-07
BCVIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCVMF,OTCGREY,Stock,USD,2016-03-31,2020-08-31
BCVRT-WI,NYSE MKT,Stock,USD,,
BCVVF,OTCGREY,Stock,USD,2018-04-12,2021-05-10
BCWAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCWG,PINK,Stock,USD,2017-10-13,2021-05-10
BCWIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCX,NYSE,ETF,USD,2011-03-29,2021-05-10
BCXAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCXIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCYAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCYC,NASDAQ,Stock,USD,2019-05-23,2021-05-10
BCYIF,PINK,ETF,USD,2005-08-29,2021-05-10
BCYIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCYP,NASDAQ,Stock,USD,2021-02-09,2021-05-10
BCYP,PINK,Stock,USD,2011-09-14,2020-01-31
BCYPU,NASDAQ,Stock,USD,2021-01-12,2021-05-10
BCYPW,NASDAQ,Stock,USD,2021-02-09,2021-05-10
BCYRA,NYSE,Stock,USD,,
BCYXX,NMFQS,Mutual Fund,USD,,
BCZAX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BCZIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-07-17
BDAAAX,NMFQS,Mutual Fund,USD,,
BDAABX,NMFQS,Mutual Fund,USD,,
BDAACX,NMFQS,Mutual Fund,USD,,
BDAAX,NMFQS,Mutual Fund,USD,2020-12-24,2021-05-07
BDABF,OTCGREY,Stock,USD,2017-04-27,2021-05-10
BDAFX,NMFQS,Mutual Fund,USD,2019-02-19,2021-05-07
BDAIX,NMFQS,Mutual Fund,USD,2019-02-19,2021-05-07
BDAQX,NMFQS,Mutual Fund,USD,2015-09-22,2021-05-07
BDAT,NYSE ARCA,ETF,USD,,
BDAUX,NMFQS,Mutual Fund,USD,2019-02-19,2021-05-07
BDAVX,NMFQS,Mutual Fund,USD,2017-02-01,2021-05-07
BDAY,NASDAQ,Stock,USD,,
BDAYX,NMFQS,Mutual Fund,USD,2020-12-24,2021-05-07
BDBD,NASDAQ,Stock,USD,2007-05-01,2016-01-19
BDBKX,NMFQS,Mutual Fund,USD,2011-03-31,2021-05-07
BDBPX,NMFQS,Mutual Fund,USD,2018-08-07,2021-05-07
BDC,NYSE,Stock,USD,1993-11-24,2021-05-10
BDC-P-B,NYSE,Stock,USD,2016-07-21,2019-07-12
BDCAEX,NMFQS,Mutual Fund,USD,,
BDCAFX,NMFQS,Mutual Fund,USD,,
BDCAGX,NMFQS,Mutual Fund,USD,,
BDCAIX,NMFQS,Mutual Fund,USD,,
BDCAJX,NMFQS,Mutual Fund,USD,,
BDCAKX,NMFQS,Mutual Fund,USD,,
BDCALX,NMFQS,Mutual Fund,USD,,
BDCL,NYSE ARCA,ETF,USD,2011-05-25,2020-04-01
BDCM,PINK,Stock,USD,2017-09-25,2021-05-10
BDCNF,OTCGREY,Stock,USD,,
BDCO,OTCQX,Stock,USD,1990-04-10,2021-05-10
BDCS,NYSE ARCA,ETF,USD,2011-04-28,2020-11-25
BDCV,,Stock,USD,,
BDCX,NYSE ARCA,Stock,USD,2020-06-03,2021-05-10
BDCY,NYSE ARCA,Stock,USD,2019-10-25,2020-12-09
BDCYY,OTCGREY,Stock,USD,2019-04-22,2019-04-26
BDCZ,NYSE ARCA,ETF,USD,2015-10-09,2021-05-10
BDDDY,PINK,Stock,USD,,
BDDSF,OTCBB,Stock,USD,2016-09-01,2017-09-18
BDDXF,PINK,ETF,USD,2008-06-18,2021-05-10
BDE,NASDAQ,Stock,USD,1998-05-27,2017-08-11
BDE1,,Stock,USD,,
BDEC,BATS,ETF,USD,2019-12-02,2021-05-10
BDEIX,NMFQS,Mutual Fund,USD,2013-12-23,2017-08-11
BDERX,NMFQS,Mutual Fund,USD,2014-06-10,2017-08-11
BDF,NYSE,Stock,USD,,
BDFFX,NMFQS,Mutual Fund,USD,2013-10-03,2021-05-07
BDFH,OTCBB,Stock,USD,2015-12-01,2021-03-16
